Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2023-07-01T04:00:00Z,HE,36.19,33,Market On Open,Filled,1194.27, 
2023-07-01T04:00:00Z,PFSI,70,4,Market On Open,Filled,280, 
2023-07-01T04:00:00Z,OPEN,4.06,-535,Market On Open,Filled,-2172.1, 
2023-07-01T04:00:00Z,ENVA,52.88,6,Market On Open,Filled,317.28, 
2023-07-01T04:00:00Z,BFH,31.44,16,Market On Open,Filled,503.04, 
2023-07-01T04:00:00Z,TWO,13.37,36,Market On Open,Filled,481.32, 
2023-07-01T04:00:00Z,BBU,17.3,103,Market On Open,Filled,1781.9, 
2023-07-01T04:00:00Z,FBRT,14.05,83,Market On Open,Filled,1166.15, 
2023-07-01T04:00:00Z,BZH,28.32,-47,Market On Open,Filled,-1331.04, 
2023-07-01T04:00:00Z,BRSP,6.73,54,Market On Open,Filled,363.42, 
2023-07-01T04:00:00Z,CRMT,99.59,77,Market On Open,Filled,7668.43, 
2023-07-01T04:00:00Z,CYH,4.4,-226,Market On Open,Filled,-994.4, 
2023-07-01T04:00:00Z,MERC,8.05,963,Market On Open,Filled,7752.15, 
2023-07-01T04:00:00Z,QRTEA,1,7850,Market On Open,Filled,7850, 
2023-07-01T04:00:00Z,OPY,40.4,193,Market On Open,Filled,7797.2, 
2023-07-01T04:00:00Z,CYD,10.5,740,Market On Open,Filled,7770, 
2023-07-01T04:00:00Z,NUVB,1.78,4341,Market On Open,Filled,7726.98, 
2023-08-01T04:00:00Z,OPEN,4.99,-1933,Market On Open,Filled,-9645.67,Liquidated 
2023-08-01T04:00:00Z,PFSI,75.41,-110,Market On Open,Filled,-8295.1,Liquidated 
2023-08-01T04:00:00Z,MERC,8.85,-963,Market On Open,Filled,-8522.55,Liquidated 
2023-08-01T04:00:00Z,HE,38.28,-214,Market On Open,Filled,-8191.92,Liquidated 
2023-08-01T04:00:00Z,BFH,41.45,-45,Market On Open,Filled,-1865.25, 
2023-08-01T04:00:00Z,ENVA,54.66,6,Market On Open,Filled,327.96, 
